,name,statff_cnt,cost_per_area,nums_of_franchisees,new_nums_of_franchisee,avr_sales,avr_sales_per_area,start_cost,category,year,debt_ratio,profit,fairness,growth,stability
1092,내조국국밥,2,165.0,18,18,32442.0,879.0,11300.0,한식,3,433,4,3,0,5
1093,국가대패,10,165.0,20,16,36642.0,860.0,10442.0,한식,12,28,3,3,2,2
1094,갓튀긴후라이드,6,165.0,20,9,36398.0,2644.0,3455.0,치킨,3,121,5,3,0,3
1095,도쿄이찌바,11,385.0,16,9,49209.0,2147.0,20920.0,일식,12,49,3,3,2,2
1096,피자몰,5254,320.0,5,0,10624.0,559.0,52860.0,피자,4,217,1,3,3,4
1097,라밥,21,440.0,20,20,39229.0,2839.0,8310.0,분식,8,27,4,3,3,2
1098,고향옥얼큰순대국,2,165.0,19,4,65419.0,1809.0,11000.0,한식,7,41,5,3,3,2
1099,라공방,13,242.0,14,1,64688.0,1477.0,15020.0,중식,4,125,4,3,2,3
1100,또또닭강정,4,110.0,20,7,15190.0,1974.0,1720.0,치킨,5,92,4,3,3,3
1101,류길상피자,9,198.0,19,1,30197.0,1868.0,1630.0,서양식,3,131,4,3,0,3
1105,개정,4,280.0,19,4,56748.0,677.0,28300.0,한식,28,67,3,3,2,3
1106,컨트리맨즈,7,377.0,17,0,53996.0,705.0,36864.0,서양식,8,692,2,3,1,5
1107,남오토코,9,150.0,17,1,26344.0,859.0,11880.0,주점,12,70,4,3,1,3
1108,샌드프레소,2245,674.0,3,0,5264.0,220.0,15850.0,기타 외식,26,109,3,3,4,3
1109,정성한줄,4,220.0,19,3,47089.0,3196.0,6668.0,분식,8,183,4,3,3,4
1110,북문로떡볶이,3,165.0,19,1,7941.0,821.0,5268.0,분식,7,138,2,3,1,3
1111,덤덤덤쪽갈비,3,110.0,19,0,18175.0,582.0,7245.0,한식,6,12,5,3,1,2
1112,포차스미스,6,165.0,19,8,22148.0,709.0,9350.0,주점,5,-283,2,3,1,1
1113,오징어청춘,5,198.0,19,1,57061.0,1599.0,10780.0,기타 외식,10,-450,1,3,1,1
1114,대박통,2,220.0,16,1,21150.0,862.0,8541.0,한식,11,2,5,3,2,2
1115,리얼하노이,8,110.0,19,19,6457.0,435.0,3155.0,기타 외식,6,483,4,3,5,5
1116,키무카츠,3,275.0,19,3,17491.0,1074.0,15040.0,일식,6,191,3,3,1,4
1117,전준수명품청기와감자탕,4,220.0,19,1,57227.0,1612.0,11500.0,한식,8,19,5,3,3,2
1118,디초콜릿커피,774,269.0,16,1,19865.0,413.0,23660.0,커피,18,52,4,3,3,2
1119,남다른대구막창,4,165.0,19,1,17165.0,617.0,7252.0,한식,6,643,4,3,5,5
1120,징기스칸치킨,6,165.0,19,2,3592.0,278.0,2475.0,치킨,33,-122,2,3,2,1
1121,동양족발,4,220.0,19,27,13544.0,1305.0,4093.0,한식,5,33,5,3,0,2
1122,대관령양푼이동태찌개,6,165.0,19,0,18374.0,374.0,8949.0,한식,15,89,3,3,2,3
1123,씨드앤너츠,1,170.0,18,1,10902.0,1084.0,7270.0,기타 외식,9,363,2,3,1,5
1124,푸릴리,14,132.0,19,7,28413.0,441.0,7005.0,기타 외식,23,65,3,3,3,3
1125,길성이,11,187.0,19,1,30631.0,323.0,27712.0,한식,18,175,2,3,2,4
1126,벌집한판무한리필,10,154.0,19,23,46376.0,737.0,9479.0,한식,7,46,5,3,0,2
1127,닌자초밥,2,198.0,19,2,47850.0,2352.0,8780.0,일식,8,241,5,3,1,4
1128,파더스김밥,1,176.0,18,3,11775.0,594.0,6481.0,분식,10,107,4,3,3,3
1132,잇또라멘,3,165.0,18,1,4599.0,343.0,5195.0,분식,5,119,1,3,1,3
1133,훔친갈비,14,187.0,18,14,32468.0,499.0,11245.0,한식,11,231,3,3,4,4
1134,후쿠오카모츠나베,6,250.0,17,7,43624.0,1137.0,25350.0,기타 외식,8,-253,4,3,1,1
1135,찰스숯불김밥,8,187.0,17,1,15023.0,886.0,5600.0,분식,8,-592,2,3,2,1
1136,청진동해장국,3,82.0,18,0,14626.0,528.0,3520.0,한식,15,108,5,3,2,3
1140,라스타,10,330.0,18,6,7929.0,724.0,8460.0,분식,7,310,3,3,2,5
1141,루스트플레이스,33,275.0,17,5,79370.0,802.0,52280.0,서양식,6,-4456,2,3,4,1
1142,사랑담은묵은지찜찌개,2,77.0,18,3,13977.0,550.0,3740.0,한식,9,249,3,3,3,4
1143,만복한쭈꾸미낙지볶음,10,165.0,17,2,76055.0,1075.0,16010.0,한식,10,998,5,3,3,5
1144,에바돈가츠,9,165.0,18,18,20232.0,986.0,5902.0,기타 외식,8,299,1,3,3,4
1148,신복관,2,150.0,17,1,32514.0,1014.0,9100.0,기타 외식,9,203,5,3,2,4
1149,인생설렁탕,281,196.0,16,14,44557.0,1186.0,9529.0,한식,29,78,4,3,4,3
1150,린생사진관,22,187.0,16,16,30074.0,489.0,8880.0,주점,9,258,4,3,4,4
1151,마이카츠,22,198.0,18,6,24736.0,1310.0,7665.0,기타 외식,12,65,5,3,4,3
1152,요남자(YONAMJA),2,209.0,18,0,42615.0,544.0,31740.0,기타 외식,12,44,2,3,1,2
1153,쏘쏘맥주집,4,143.0,18,2,12212.0,769.0,2630.0,기타 외식,11,212,3,3,3,4
1154,아리아리닭강정,3,220.0,10,0,4717.0,714.0,5250.0,치킨,14,203,2,3,2,4
1155,소문난공주떡볶이,4,154.0,17,0,3235.0,306.0,5700.0,분식,10,44,4,3,4,2
1156,뚱뚱이할머니족발보쌈,7,159.0,18,0,23838.0,1099.0,12378.0,한식,10,77,3,3,2,3
1165,코다리밥상,9,220.0,18,3,66021.0,802.0,19610.0,한식,12,23,4,3,2,2
1166,조부자매운순대가,4,132.0,18,2,24161.0,772.0,5855.0,한식,15,172,5,3,4,4
1167,에이그레이트카페,6,440.0,17,4,22322.0,1073.0,13430.0,커피,10,87,2,3,5,3
1169,브라더한정식도시락,2,165.0,17,14,23731.0,1909.0,7395.0,한식,6,33,5,3,5,2
1170,내고향냉면만두,5,82.0,18,0,9926.0,992.0,3960.0,분식,10,102,4,3,3,3
1171,다빈치커피,21,240.0,17,1,7878.0,337.0,17770.0,커피,21,96,2,3,1,3
1172,슈퍼스테이크,7,374.0,18,16,26255.0,918.0,12680.0,기타 외식,8,-148,1,3,4,1
1173,족발신선생,1,154.0,17,11,58318.0,1988.0,1080.0,한식,5,321,5,3,5,4
1174,쿠니치,4,165.0,18,3,9861.0,557.0,7567.0,패스트푸드,15,145,2,3,1,4
1175,국민파스타,3,110.0,18,18,7858.0,347.0,2310.0,서양식,3,49,2,3,0,2
1176,도쿄빙수,6,198.0,16,1,14656.0,777.0,8670.0,아이스크림/빙수,6,428,1,3,1,5
1177,우된장,6,165.0,15,9,37043.0,3704.0,3520.0,한식,4,295,4,3,5,4
1178,홈팝참치,29,242.0,18,0,12250.0,820.0,6050.0,일식,4,289,4,3,4,4
1179,사나운치킨,3,154.0,17,17,28826.0,2511.0,4810.0,치킨,6,1,1,3,0,2
1183,핑거커피,20,220.0,16,15,2186.0,224.0,4405.0,커피,7,534,3,3,4,5
1184,식감이야기,2,165.0,16,2,28597.0,707.0,9760.0,주점,9,86,5,3,3,3
1188,낭만치맥,9,187.0,15,2,19106.0,1498.0,4447.0,치킨,8,883,2,3,3,5
1189,지훈남닭발,3,143.0,17,0,13050.0,616.0,6010.0,기타 외식,8,301,2,3,1,4
1190,육시리,1,137.0,17,1,69433.0,1181.0,13700.0,한식,9,1,5,3,2,2
1191,얼맥당,4,160.0,17,14,8021.0,311.0,10035.0,주점,4,533,2,3,5,5
1192,김진철동래통닭,7,154.0,15,2,14720.0,475.0,8438.0,치킨,9,-2898,2,3,3,1
1193,전주팔미콩나물국밥,10,220.0,17,1,34792.0,1037.0,9650.0,한식,6,73,4,3,3,3
1194,감통반,4,275.0,17,2,11271.0,786.0,9330.0,주점,9,-452,5,3,4,1
1195,블랙스톤,63,220.0,14,2,36593.0,759.0,19546.0,서양식,8,56,3,3,3,3
1199,카페뚤레,10,198.0,13,13,6265.0,417.0,7505.0,커피,5,-523,1,3,0,1
1200,담미온,4,165.0,17,7,59494.0,1924.0,13080.0,한식,6,38,5,3,4,2
1201,육전면사무소,0,163.0,16,3,26035.0,1091.0,5648.0,기타 외식,8,5,4,3,3,2
1205,치킨을사랑한떡볶이,7,68.0,17,17,37425.0,1992.0,2180.0,한식,4,301,1,3,0,4
1206,몰틀리,10,419.0,17,6,22060.0,597.0,19326.0,기타 외식,6,78,5,3,3,3
1207,우리집닭강정,10,132.0,17,0,10293.0,798.0,3775.0,기타 외식,22,176,3,3,2,4
1211,땡큐꼬마김밥,4,220.0,17,7,18617.0,1428.0,5390.0,분식,7,255,5,3,4,4
1215,카페보그너,2,256.0,17,0,1187.0,47.0,10970.0,커피,8,215,3,3,3,4
1216,온리김치찌개(Only김치찌개),6,165.0,17,8,4076.0,366.0,3641.0,한식,5,20,5,3,4,2
1217,느린마을양조장&펍,47,176.0,16,0,30939.0,508.0,14105.0,주점,24,294,3,3,3,4
1221,남문떡볶이,3,165.0,17,8,22268.0,1848.0,4258.0,분식,4,1001,3,3,5,5
1222,트레비어,12,220.0,16,8,31314.0,712.0,19780.0,주점,8,277,3,3,2,4
1223,서민반찬,7,158.0,17,22,10366.0,676.0,9495.0,한식,6,414,3,3,5,5
1229,치킨퐁237,10,220.0,17,14,14667.0,408.0,6977.0,치킨,4,-3629,2,3,5,1
1230,쇼부,2,27.0,14,1,11389.0,705.0,9025.0,일식,3,22,2,3,0,2
1231,육장장이,4,176.0,17,4,51935.0,814.0,17900.0,한식,5,97,4,3,5,3
1232,호이차,5,220.0,17,3,10218.0,732.0,7403.0,음료 (커피 외),4,245,4,3,5,4
1233,닭에꼬치닭,2,165.0,17,12,12609.0,754.0,3510.0,치킨,5,161,5,3,5,4
1237,하늘본닭,3,220.0,17,2,42361.0,954.0,17570.0,한식,10,-192,1,3,1,1
1238,티라레미수,19,220.0,16,18,9957.0,743.0,22262.0,커피,8,277,4,3,0,4
1239,애플꼬마김밥,3,165.0,17,6,20017.0,1764.0,4810.0,분식,4,4062,2,3,5,5
1243,부대장,19,198.0,17,9,4575.0,235.0,10310.0,한식,17,162,1,3,2,4
1247,하나돈까스,2,250.0,17,1,40579.0,955.0,10950.0,일식,15,264,3,3,3,4
1248,긱스피자,3,187.0,17,6,29137.0,1448.0,6755.0,피자,4,337,4,3,5,4
1249,구이가,17,120.0,17,1,20959.0,468.0,6730.0,기타 외식,17,309,3,3,2,4
1250,콘레드커피,3,170.0,17,2,13508.0,1562.0,5980.0,커피,5,91,3,3,1,3
1251,시골애,7,181.0,17,0,44143.0,1051.0,11770.0,한식,13,2,3,3,3,2
1252,신사부대찌개&품격삼겹살,4,133.0,16,3,23786.0,679.0,12680.0,한식,6,137,4,3,3,3
1253,덮밥애,28,154.0,15,18,16149.0,1540.0,4005.0,기타 외식,9,263,3,3,3,4
1254,마고스,5,233.0,16,0,11079.0,906.0,12950.0,커피,22,-249,1,3,2,1
1258,바로그집,2,220.0,16,4,24024.0,1299.0,9990.0,분식,17,28,4,3,4,2
1267,대한닭발1979,5,150.0,15,5,19582.0,1023.0,3245.0,기타 외식,10,392,2,3,4,5
1271,부타돈카츠,5,220.0,14,10,40978.0,871.0,13180.0,일식,8,-150,1,3,3,1
1272,미스앤미스터포테이토,1,187.0,16,2,17679.0,2074.0,9495.0,패스트푸드,14,16754,2,3,1,5
1276,왕가탕후루,7,220.0,16,16,11251.0,1197.0,5820.0,기타 외국식,5,2076474,1,3,1,5
1277,수김밥,5,165.0,16,1,32103.0,1213.0,8130.0,한식,8,132,4,3,3,3
1281,원조김할머니의령소바,2,143.0,16,1,21500.0,615.0,10560.0,기타 외식,11,-103,1,3,1,1
1285,타르타르,1,275.0,16,1,32294.0,1035.0,24240.0,제과제빵,10,14,1,3,1,2
1289,공룡슈퍼,3,143.0,16,13,25203.0,609.0,9110.0,주점,3,54,5,3,0,3
1290,히즈빈스(HISBEANS),61,269.0,10,2,12526.0,1207.0,14391.0,커피,13,629,3,3,3,5
1291,굴천지&초계국수,3,33.0,14,2,17335.0,413.0,2325.0,기타 외식,20,185,4,3,3,4
1295,삼팔강땡,6,132.0,16,6,31591.0,717.0,7790.0,주점,20,224,2,3,4,4
1299,로봇김밥,14,198.0,7,2,14049.0,683.0,9907.0,분식,7,439,3,3,2,5
1303,칠칠켄터키,13,165.0,16,0,28377.0,696.0,8330.0,치킨,10,136,4,3,5,3
1312,존슨켄터키,4,275.0,16,0,7693.0,433.0,9055.0,치킨,10,98,2,3,4,3
1313,도담치킨,6,165.0,16,4,18294.0,836.0,11440.0,치킨,21,158,3,3,3,4
1314,오드리헵번카페티엠(TM),14,220.0,16,1,11892.0,382.0,18980.0,커피,8,283,3,3,5,4
1318,돈수백,9,165.0,16,0,41497.0,1390.0,10700.0,기타 외식,15,133,3,3,2,3
1322,아그집쭈꾸미,2,45.0,15,3,30491.0,520.0,8590.0,기타 외식,14,2,2,3,1,2
1326,고래감자탕,179,165.0,14,3,61415.0,1569.0,11725.0,한식,8,-112,1,3,2,1
1330,족발맨,2,95.0,16,20,10845.0,876.0,6775.0,기타 외식,4,3,4,3,0,2
1331,콩두,3,140.0,16,0,19312.0,1003.0,770.0,한식,4,4196,3,3,5,5
1332,개집비어,2,154.0,16,0,12600.0,630.0,6690.0,주점,10,33,1,3,1,2
1333,낙원갈비집,7,220.0,16,8,67797.0,961.0,29463.0,한식,4,373,4,3,5,5
1334,귀한족발,3,165.0,16,14,43651.0,1548.0,9111.0,기타 외식,4,190,5,3,5,4
1335,마슬랜,1,154.0,16,3,14328.0,586.0,4370.0,치킨,19,70,5,3,1,3
1336,샤브한쌈,12,188.0,15,3,38787.0,539.0,17927.0,기타 외식,11,23,1,3,2,2
1337,55온족발,2,130.0,16,0,12272.0,482.0,7875.0,기타 외식,8,2,5,3,3,2
1338,황장군,40,165.0,16,0,101595.0,953.0,23780.0,한식,13,126,4,3,3,3
1340,고쿠텐,3,333.0,15,11,40327.0,2594.0,7600.0,일식,4,282,4,3,5,4
1341,파파호두,3,220.0,15,0,11184.0,1096.0,7560.0,제과제빵,16,-290,5,3,1,1
1345,부여통닭,9,165.0,15,4,19909.0,1236.0,4676.0,치킨,5,349,4,3,2,5
1349,전광수커피,14,300.0,12,0,8202.0,253.0,17450.0,커피,5,228,4,3,4,4
1353,크레이지후라이,15,198.0,13,2,30688.0,719.0,9960.0,기타 외식,6,-160,1,3,2,1
1359,삼교리동치미막국수,9,143.0,14,3,39998.0,728.0,13500.0,한식,15,118,4,3,3,3
1363,장상궁김밥,2,180.0,6,0,21350.0,1368.0,7010.0,분식,9,96,2,3,2,3
1367,구슬함박,13,330.0,7,3,51608.0,1425.0,23330.0,기타 외식,9,-287,1,3,1,1
1371,파머스빈,8,198.0,10,5,20990.0,1345.0,7306.0,커피,5,-1083,3,3,4,1
1375,더바스켓,4,154.0,15,5,17891.0,1507.0,4308.0,기타 외식,9,139,2,3,2,3
1379,무성구어바베큐치킨,1,132.0,15,2,7084.0,1235.0,3215.0,치킨,7,154,3,3,4,4
1383,보리네생고깃간,10,154.0,15,0,36431.0,511.0,16065.0,기타 외식,6,1477,3,3,3,5
1387,불땡국수주점,6,198.0,15,0,22648.0,599.0,14091.0,주점,12,28,3,3,1,2
1388,편대장영화식당,5,134.0,13,3,67153.0,1151.0,43500.0,기타 외식,14,-673,3,3,4,1
1389,여장군,9,143.0,14,5,14988.0,739.0,5153.0,한식,4,-834,2,3,4,1
1390,하바나익스프레스,4,242.0,15,0,11966.0,400.0,7890.0,커피,9,52,2,3,1,2
1391,고베규카츠,13,220.0,12,0,27547.0,811.0,19546.0,기타 외식,8,394,1,3,1,5
1392,모던통닭,30,165.0,15,1,21157.0,875.0,7768.0,치킨,16,33,4,3,4,2
1393,치떠끼,4,143.0,15,15,3645.0,377.0,3135.0,분식,8,152,3,3,4,4
1394,겐로쿠우동,5,220.0,14,1,18541.0,885.0,8090.0,일식,9,41,3,3,2,2
1395,온기정,12,275.0,13,8,66457.0,2848.0,15605.0,일식,7,191,4,3,4,4
1396,노마세야매운갈비찜,3,187.0,15,1,18238.0,755.0,9670.0,한식,9,76,3,3,2,3
1397,조선의한우,10,170.0,15,1,58110.0,1221.0,10910.0,기타 외식,17,487,1,2,1,5
1398,보영만두,11,198.0,15,8,27334.0,1688.0,8980.0,분식,8,-744,3,3,3,1
1399,난다곱창,7,110.0,14,14,21038.0,2103.0,2686.0,한식,5,-262,1,3,0,1
1400,사골먹은감자탕,1,297.0,15,8,19003.0,1552.0,5755.0,한식,5,196,5,3,4,4
1401,슈퍼떡볶킹,12,143.0,15,6,6983.0,574.0,4135.0,분식,4,68,5,3,3,3
1402,어다리,2,170.0,15,0,76001.0,874.0,22025.0,기타 외식,11,13,2,3,0,2
1403,전주24시참편한39콩나물국밥,5,192.0,15,1,45486.0,1217.0,13670.0,한식,4,360,4,3,5,5
1404,밤새지기,4,154.0,14,6,14317.0,472.0,6855.0,주점,8,165,2,3,1,4
1405,라이스쉐프,5,220.0,14,3,15893.0,1446.0,9430.0,분식,8,-130,1,3,4,1
1406,옛날농장,3,165.0,15,0,74406.0,1459.0,12551.0,한식,16,52,2,3,2,3
1407,소소한일상의별난주점,4,188.0,14,0,11917.0,874.0,4380.0,주점,8,4400,2,3,3,5
1416,통큰낙지,1,187.0,14,4,35436.0,708.0,17600.0,한식,12,14,5,3,2,2
1420,솔레미오,1,220.0,14,1,15567.0,432.0,10210.0,기타 외식,18,108,1,3,4,3
1421,커피하우스,1,198.0,13,0,10062.0,459.0,5500.0,커피,12,2,5,3,2,2
1422,김경자소문난대구왕뽈찜,2,176.0,14,0,36853.0,586.0,13920.0,한식,9,98,3,3,3,3
1423,꽃담은소,3,121.0,14,1,34502.0,609.0,18585.0,기타 외식,13,-224,4,3,4,1
1424,방태막국수,35,198.0,13,8,40075.0,701.0,10867.0,한식,11,116,3,3,2,3
1425,복사꽃피는집,25,260.0,12,5,51954.0,729.0,22710.0,한식,8,127,4,3,2,3
1426,농부치킨,44,220.0,13,10,16316.0,580.0,4590.0,치킨,18,131,3,3,3,3
1427,레시피#9,2,165.0,7,1,46628.0,711.0,15750.0,기타 외식,10,-173,1,3,2,1
1428,쌔떼치킨&꾸버불라,2,80.0,14,0,3452.0,179.0,2150.0,치킨,24,168,4,3,3,4
1429,뽕신,7,198.0,12,2,28690.0,928.0,11060.0,중식,12,101,2,3,1,3
1430,두남자찜닭,8,253.0,14,0,37723.0,609.0,15530.0,한식,9,37,2,3,2,2
1431,남노갈비,8,166.0,13,1,12577.0,267.0,12820.0,한식,12,371,3,3,2,5
1432,코코샤브,14,198.0,14,1,43310.0,426.0,30700.0,기타 외식,20,90,2,3,1,3
1433,빛나는바다,3,220.0,14,0,77480.0,1287.0,14431.0,기타 외식,9,-163,1,3,2,1
1434,신의주부대찌개,3,165.0,12,2,21929.0,755.0,9517.0,한식,22,96,5,3,5,3
1438,대왕해물문어보쌈,17,165.0,14,5,45980.0,620.0,18100.0,기타 외식,8,-239,1,3,5,1
1439,으니의수라간,10,440.0,14,5,6069.0,1103.0,5320.0,분식,10,258,3,3,3,4
1440,압구정곱떡,25,253.0,13,14,53606.0,1437.0,12078.0,기타 외식,8,39,5,3,5,2
1441,동산만두,11,102.0,14,4,19942.0,2140.0,2473.0,분식,6,-739,3,3,4,1
1442,콩시루,3,140.0,14,1,21894.0,729.0,7580.0,한식,7,69,5,3,3,3
1446,우리동네국수집,9,165.0,14,1,18369.0,912.0,5635.0,분식,7,307,2,3,2,4
1447,모모닭강정,3,110.0,14,4,7030.0,669.0,2652.0,치킨,17,144,2,3,1,4
1451,돈돈정,3,330.0,14,0,52644.0,16378.0,15700.0,일식,6,1291,1,3,1,5
1455,불오뎅,8,154.0,14,1,14626.0,984.0,4215.0,분식,11,59,5,3,3,3
1459,도노텀블,5,198.0,14,1,9492.0,408.0,6627.0,커피,8,502,3,3,2,5
1463,더짝,4,198.0,14,0,59639.0,675.0,13587.0,기타 외식,12,-3451,2,3,1,1
1467,몽실이비어,4,187.0,14,2,11968.0,787.0,4345.0,주점,10,171,4,3,1,4
1468,보나베띠,6,245.0,14,0,59001.0,2339.0,25556.0,서양식,18,-272,3,3,1,1
1469,사람사는고깃집김일도,12,165.0,14,1,82263.0,1532.0,13452.0,한식,10,304,1,3,2,4
1470,바람의핫도그,21,198.0,9,4,18942.0,386.0,10750.0,패스트푸드,7,2638,3,3,3,5
1474,뜨돈(DD'DON),4,176.0,14,4,57527.0,997.0,11520.0,서양식,10,1000,5,3,5,5
1478,새벽회,3,220.0,13,4,3358.0,237.0,7815.0,일식,3,579,2,3,0,5
1479,우림칼국수,3,22.0,13,11,32295.0,788.0,3082.0,분식,8,10,5,3,4,2
1480,오늘도찜닭&삼겹&파스타,1,143.0,13,12,5913.0,383.0,3575.0,한식,5,15895,5,3,4,5
1481,오슬로우(OHSLOW),5,275.0,14,7,13344.0,1061.0,6845.0,커피,5,-1343,2,3,5,1
1482,두레옛날통닭,1,132.0,14,6,25153.0,1722.0,4040.0,치킨,4,-160,1,3,4,1
1483,아자부,6,253.0,12,6,17266.0,1111.0,28200.0,기타 외식,6,235,4,3,4,4
1489,신야텐야,2,479.0,14,7,14461.0,996.0,17370.0,일식,6,-162,3,3,3,1
1490,우성돈까스,0,187.0,14,8,25888.0,1291.0,7250.0,일식,2,181,3,3,1,4
1491,맛들의축제,3,170.0,13,5,1948.0,131.0,7220.0,한식,9,4,1,3,1,2
1492,더맛있는족발보쌈,1,143.0,14,3,79842.0,2537.0,9363.0,한식,5,65,5,3,1,3
1493,바울아저씨,2,198.0,13,1,20501.0,797.0,9222.0,분식,9,7,1,3,1,2
1497,프랑스에다녀온붕어빵,8,330.0,9,5,8927.0,324.0,17830.0,제과제빵,9,103,2,3,2,3
1501,심청아배고파,32,44.0,13,0,12928.0,219.0,5940.0,기타 외식,17,35,4,3,3,2
1510,두껍삼,2,165.0,13,1,110021.0,985.0,8430.0,기타 외식,11,362,5,3,2,5
1511,장인족발608,3,143.0,13,0,43069.0,347.0,7348.0,한식,9,20,4,3,2,2
1515,북문당,3,242.0,12,11,13410.0,1700.0,6229.0,제과제빵,4,869,4,3,5,5
1516,하와이새우트럭,7,110.0,13,2,15319.0,450.0,13660.0,기타 외국식,6,120,2,3,2,3
1520,김삿갓통닭,4,143.0,12,7,28106.0,1538.0,4755.0,치킨,5,-875,4,3,4,1
1521,마라루,1,165.0,13,5,29790.0,2528.0,6775.0,중식,4,3212,3,3,5,5
1522,온채당,19,176.0,13,0,37726.0,665.0,19695.0,한식,8,479,3,3,2,5
1526,주인의주방,15,198.0,13,2,22194.0,718.0,6515.0,일식,8,302,3,3,2,4
1535,생극해장국,6,165.0,13,5,20200.0,359.0,9250.0,한식,10,327,3,3,2,4
1539,몰리제피자,4,143.0,13,0,14991.0,1499.0,4743.0,피자,11,36,2,3,2,2
1543,일일향,14,345.0,12,1,218538.0,10723.0,29760.0,중식,4,-280,1,3,5,1
1544,정도너츠,19,220.0,11,0,10695.0,352.0,14465.0,제과제빵,15,113,3,3,3,3
1545,정직한통닭,2,126.0,13,1,9544.0,503.0,6057.0,치킨,14,794,3,3,2,5
1546,보배반점,2,165.0,13,7,91826.0,2155.0,13260.0,중식,3,694,4,3,0,5
1547,냅다청양집,6,148.0,13,13,31129.0,1133.0,6070.0,한식,3,301,4,3,0,4
1548,박용석스시,3,13.0,6,2,66976.0,4143.0,1467.0,일식,8,110,4,3,5,3
1549,이선생짜글이,4,165.0,13,13,31260.0,1563.0,7240.0,한식,14,4,5,3,4,2
1550,김치도가,3,133.0,13,8,28265.0,683.0,8873.0,한식,5,-2214,2,3,2,1
1551,무한삼겹시대,3,176.0,12,0,32544.0,767.0,10670.0,한식,7,90,3,3,4,3
1552,채상궁,7,165.0,13,0,55955.0,643.0,15300.0,한식,17,131,3,3,2,4
1556,댓짱돈까스,4,192.0,12,0,58223.0,5425.0,17506.0,한식,6,197,5,3,3,4
1560,괴짜쉐프파스타,3,187.0,13,13,17168.0,891.0,6655.0,서양식,4,337,4,3,5,4
1561,쿡플,2,57.0,13,2,11413.0,321.0,4385.0,일식,10,515,3,3,1,5
1565,맷돌로만,1,187.0,13,1,47227.0,975.0,13775.0,한식,11,80,1,3,2,3
1566,역전국밥,7,154.0,13,4,63448.0,1797.0,8340.0,한식,5,107,4,3,3,3
1567,삼삼이네,1,132.0,13,1,31910.0,1455.0,7054.0,한식,19,107,5,3,2,3
1568,로타리치킨상회,10,143.0,13,8,13008.0,744.0,5798.0,치킨,6,-132,1,3,5,1
1569,육봉달,7,165.0,13,0,37408.0,587.0,10565.0,기타 외식,11,20,3,3,2,2
1570,9cafe,6,275.0,9,0,14159.0,1580.0,8090.0,커피,7,-972,2,3,2,1
1574,닭광정,4,343.0,12,6,20054.0,1994.0,6790.0,치킨,4,-495,1,3,5,1
1575,철판떼기,6,165.0,13,4,24385.0,662.0,1070.0,한식,4,1313,2,3,5,5
1576,닭갈비클라쓰,3,123.0,13,8,15004.0,1034.0,3820.0,치킨,4,380,4,3,5,5
1577,슈퍼사이즈커피,15,198.0,11,1,6816.0,623.0,4641.0,커피,17,-524,2,3,1,1
1578,족발3시30분,1,165.0,12,2,25579.0,1141.0,8492.0,한식,5,1223,2,3,1,5
1579,고양이부엌,2,196.0,13,2,19732.0,950.0,8190.0,기타 외식,8,778,1,3,2,5
1580,접시고기,2,165.0,11,6,37955.0,1208.0,6745.0,한식,4,-315,1,3,5,1
1581,엉뚱한상상,15,165.0,12,2,7689.0,567.0,6530.0,기타 외식,8,465,2,3,2,5
1582,루고,5254,230.0,11,3,10560.0,119.0,12645.0,커피,4,217,1,3,3,4
1586,황홀한막창,2,132.0,10,4,9863.0,495.0,3765.0,기타 외식,12,7,5,3,4,2
1587,도쿄팡야,7,275.0,12,1,25808.0,795.0,22175.0,제과제빵,11,203,3,3,1,4
1588,장인닭갈비,25,253.0,12,1,51072.0,1279.0,9794.0,기타 외식,8,39,5,3,5,2
1589,리치망고,3,264.0,12,0,14418.0,623.0,11390.0,음료 (커피 외),9,279,2,3,1,5
1590,떡볶당,13,198.0,10,11,13238.0,1323.0,5084.0,분식,10,23,2,3,3,2
1591,배가네동태탕찜전문점,1,132.0,11,0,16339.0,352.0,6720.0,기타 외식,7,5,5,3,3,2
1592,커스텀커피,14,275.0,8,1,15648.0,806.0,8702.0,커피,4,-1046,2,3,5,1
1593,김영화부대찌개,5,143.0,11,6,31319.0,805.0,10420.0,한식,14,33,5,3,3,2
1594,제주도그릴,2,165.0,12,1,47063.0,1238.0,8002.0,기타 외식,4,61,5,3,5,3
1598,진국본가,5,176.0,11,5,32406.0,677.0,11930.0,한식,4,82,4,3,5,3
1599,chefdog,3,165.0,11,3,29496.0,1184.0,8340.0,기타 외국식,8,-199,1,3,1,1
1600,안동한우곱창,10,165.0,12,2,17604.0,526.0,8560.0,기타 외식,9,297,3,3,2,4
1609,뿔난황소곱창,5,142.0,11,2,21338.0,765.0,6720.0,한식,5,533,1,3,1,5
1613,836숯불바베큐치킨,2,143.0,12,1,9788.0,460.0,3566.0,치킨,6,57,2,3,1,3
1617,메이드인짬뽕,3,132.0,11,4,27628.0,854.0,7912.0,중식,9,-233,5,3,5,1
1626,하이미트,6,148.0,11,0,25761.0,355.0,23035.0,한식,18,113,3,3,1,3
1630,인생해장국,29,143.0,12,2,25658.0,864.0,8611.0,한식,7,229,3,3,2,4
1631,창화당,14,330.0,8,4,33039.0,1778.0,11464.0,기타 외식,5,109,4,3,4,3
1632,하겐다즈,55,750.0,11,0,29132.0,1907.0,34388.0,아이스크림/빙수,32,262,3,3,3,4
